     5240.4644 4.167450E-04  15262.5447   4 146.0 147.0  1  34339.5125  10 146.0 145.0 -1 3.732704E+07 'TiO X B OQ13  '
     5240.4656 9.394918E-05   5160.3113   5   7.0   8.0  0  24237.2749  12   8.0   9.0  0 1.034659E+07 'TiO X A  R3   '
     5240.4657 4.668427E-04  15092.6103   0 169.0 169.0  1  34169.5736   5 170.0 169.0 -1 1.408648E+07 'TiO X B QR12  '
     5240.4671 1.044586E-01  16623.6461   4 155.0 156.0 -1  35700.6043  10 154.0 155.0  1 4.049529E+07 'TiO X B  P3   '
     5240.4696 1.513160E-03   6250.8987   0 107.0 107.0  1  25327.8475   4 108.0 107.0 -1 1.332314E+07 'TiO X B QR12  '
     5240.4697 8.927600E-04  15092.6103   0 169.0 169.0  0  34169.5587   2 168.0 167.0  0 1.366320E+07 'TiO X C OP12  '
     5240.4728 1.015000E-11  17040.7671   1 175.0 175.0  1  36117.7046  12 174.0 173.0 -1 1.189319E+05 'TiO X E OP12  '
     5240.4735 8.963760E-03   6207.0531   6  20.0  20.0  0  25283.9878   7  20.0  20.0  0 2.057139E+07 'TiO X C  Q2   '
     5240.4745 4.833600E-06   8151.9542   7  48.0  48.0  0  27228.8855  15  48.0  47.0  0 8.633797E+06 'TiO X A PQ12  '
     5240.4746 1.521840E-04  15542.7048   3 155.0 155.0  0  34619.6355   5 154.0 155.0  0 1.449247E+07 'TiO X C QP32  '
     5240.4757 3.385091E-02  18747.0989   5 164.0 164.0 -1  37824.0257  11 164.0 165.0  1 3.802300E+07 'TiO X B RQ32  '
     5240.4759 3.119921E-02   3734.3163   2  53.0  54.0  1  22811.2423   6  54.0  55.0 -1 1.532248E+07 'TiO X B  R3   '
     5240.4766 1.486129E-02  17178.5151   5 154.0 154.0  1  36255.4384  11 155.0 154.0 -1 3.610853E+07 'TiO X B QR12  '
     5240.4774 1.177570E-01  20977.3682   3 186.0 187.0  1  40054.2889   9 187.0 188.0 -1 5.617110E+07 'TiO X B  R3   '
     5240.4782 1.501102E-03  11166.9903   1 138.0 138.0 -1  30243.9080   6 137.0 136.0  1 1.506795E+07 'TiO X B OP12  '
     5240.4785 1.241916E-03   6516.1438   6  28.0  29.0  1  25593.0602  11  28.0  27.0 -1 2.241969E+07 'TiO X B OQ13  '
     5240.4800 8.931874E-08  19874.2959   4 176.0 176.0  0  38951.2070  14 175.0 174.0  0 6.403570E+06 'TiO X A OP12  '
     5240.4803 6.757858E-02  10408.9095   3 118.0 118.0  1  29485.8196   8 117.0 117.0 -1 1.996218E+07 'TiO X B  P2   '
     5240.4815 5.875191E-02   8784.2318   6  73.0  73.0  1  27861.1375  11  73.0  74.0 -1 2.404663E+07 'TiO X B RQ32  '
     5240.4816 1.020349E-06  11575.3999   2 133.0 134.0  0  30652.3050  12 132.0 133.0  0 1.253861E+05 'TiO X E  P3   '
     5240.4825 3.836688E-02  11337.4687   6  61.0  61.0  0  30414.3706   7  62.0  62.0  0 2.297786E+07 'TiO a f  R    '
     5240.4827 2.920222E-01   6083.1215   6  13.0  13.0  0  25160.0229   7  12.0  12.0  0 2.067878E+07 'TiO X C  P2   '
     5240.4836 1.439385E-03  21496.2526   1 198.0 199.0 -1  40573.1504   7 199.0 199.0  1 2.958027E+07 'TiO X B QR23  '
     5240.4836 9.089814E-05   6283.8894   3  79.0  78.0  0  25360.7874  10  80.0  79.0  0 9.279674E+06 'TiO X A  R1   '
     5240.4837 8.567600E-11  16267.6376   2 164.0 165.0  0  35344.5353  13 163.0 163.0  0 1.024002E+05 'TiO X E OP23  '
     5240.4845 1.385804E-06   9005.5766   5  87.0  87.0  0  28082.4714  13  86.0  85.0  0 8.582984E+06 'TiO X A OP12  '
     5240.4847 2.967720E-04  13023.9991   6 118.0 117.0  0  32100.8930   8 118.0 117.0  0 1.680321E+07 'TiO X C  Q1   '
     5240.4858 2.007212E-06    494.9328   0  30.0  29.0  0  19571.8227   6  31.0  30.0  0 1.020513E+07 'TiO X A  R1   '
     5240.4862 1.146384E-05  10163.6076   6  88.0  89.0  0  29240.4961  14  89.0  89.0  0 8.537705E+06 'TiO X A QR23  '
     5240.4873 2.797668E-06   5689.1481   5  35.0  35.0  0  24766.0324  12  34.0  35.0  0 9.724221E+06 'TiO X A QP32  '
     5240.4873 6.552720E+00   4142.8194   0  85.0  86.0  0  23219.7039   0  86.0  87.0  0 1.912353E+07 'TiO X C  R3   '
     5240.4874 2.614090E-02  15439.9663   5 141.0 142.0  1  34516.8506  11 141.0 141.0 -1 3.290727E+07 'TiO X B PQ23  '
     5240.4875 1.588587E-02   7450.6279   7  31.0  31.0  1  26527.5119  12  32.0  33.0 -1 2.035340E+07 'TiO X B SR32  '
     5240.4876 2.619838E-03   9593.3000   7  73.0  72.0 -1  28670.1836  12  74.0  75.0  1 2.089099E+07 'TiO X B TR31  '
     5240.4880 3.433200E-05  15776.1663   2 161.0 162.0 -1  34853.0481   8 160.0 159.0  1 2.907753E+07 'TiO X B NP13  '
     5240.4883 9.692352E-01  14833.9852  11  38.0  38.0  0  33910.8659  14  38.0  38.0  0 2.251867E+07 'TiO a c  Q    '
     5240.4887 9.501380E-05  17430.7079   6 151.0 150.0  0  36507.5872  15 151.0 151.0  0 6.934298E+06 'TiO X A RQ21  '
     5240.4951 5.768228E-02  14511.3988   8 114.0 114.0  1  33588.2548  14 114.0 115.0 -1 1.240322E+07 'TiO X B RQ32  '
